file_name,title_ch,author_ch,journal,year,issue,abstract_ch
3752.txt,肺移植术后并发症的诊治,梁建辉|张本固|彭品贤|蔡广振|方丹青|林青文|蔡平|张鑫|黄赞,中华器官移植杂志; CHINEAE JOURNAL OF ORGAN TRANSPLANTATION,1998,2,我们于１９９６年１２月２４日为１例严重肺功能损害患者施行右侧同种异体肺移植。术后患者存活了４５天，死于脑干、脑实质多发性出血。在此期间，成功地控制了４次急性排斥反应及防止了严重肺部感染的进一步蔓延。认为（１）诱导－辅助性Ｔ细胞／抑制性Ｔ细胞（ＴＨ／ＴＳ）的监测有助于早期发现肺急性排斥反应；（２）支气管纤维镜检查对防治术后并发症有重要作用；（３）术后应选用有针对性抗生素及联合应用抗真菌药物抗感染
3753.txt,单侧肺移植手术中呼吸循环的管理,耿新社|卿恩明|欧阳川|李书闻|陈玉平,中华器官移植杂志; CHINEAE JOURNAL OF ORGAN TRANSPLANTATION,1998,2,单侧肺移植手术中呼吸循环的管理耿新社卿恩明欧阳川李书闻陈玉平１９９５年２月２３日我院成功地施行了一例单侧肺移植手术。未用体外循环，手术经过顺利。现将此例手术中呼吸循环管理体会介绍如下。患者男性，４７岁，体重５３ｋｇ，进行性呼吸困难三年，术前静止时也感...
3754.txt,单肺移植术后四年随访,张志泰|陈玉平|区颂雷|胡燕生|宋飞强|李昕|黄毅|马旭晨,中华器官移植杂志; CHINEAE JOURNAL OF ORGAN TRANSPLANTATION,1999,2,目的观察单肺移植术后疗效。方法１９９５年２月２３日为一例终末期肺结节病患者行左单肺移植。结果术后半年肺功能基本恢复正常，能胜任轻体力劳动。曾有５次急性排斥，并发症有高血压，糖尿病，左肺结节病复发及左胸壁结核，均已痊愈。结论肺移植是目前治疗终末期肺部疾病唯一有效的方法
3755.txt,应用自体肺移植技术治疗Ⅲ期肺癌,张国良|李梦赞|颜国义|刘军|姜冠潮,中华外科杂志; Chiese Journal of Surgery,1998,3,目的探讨应用下肺静脉移植于上肺静脉残端的方法行双袖状右上、中肺叶联合切除术治疗Ⅲ期肺癌的可行性。方法下肺离体后置于肝素溶液中，１５分钟后将下肺静脉吻合于上叶静脉残端。再行支气管吻合和肺动脉吻合。静脉、支气管、动脉吻合分别耗时１５、１４、１０分钟，肺动脉阻断时间３小时。术后辅助通气６小时。结果术后５天拔胸管，肺膨胀良好，患者下地活动。术后３周螺旋ＣＴ肺血管、气管重建显示重植肺血液灌注和回流良好，支气管通畅。术后随访６个月余，患者生活质量良好并恢复工作。结论当肿瘤累及总支气管或肺动脉的长度过长而不能完成双袖状联合肺叶切除后的吻合时，可以考虑将自体肺移植技术应用于肺癌手术中。
3756.txt,心脏移植围手术期感染的特点及处理,董然|陈宝田|孟旭|韩玲|李岩,中华外科杂志; Chiese Journal of Surgery; 1998年S1期,,,目的总结心脏移植术后感染的特点，对其预防及治疗进行讨论。方法对北京安贞医院心脏外科１９９２年３月及１９９７年１１月施行的２例原位心脏移植手术进行总结，并结合有关文献对心脏移植术后感染的临床表现和治疗进行总结。结果１例术后发生５次感染，３次为呼吸系统细菌感染，２次病毒感染［１次为皮肤的带状疱疹感染，１次为支气管肺脏的人巨细胞病毒（ＨＣＭＶ）及ＥｐｓｔｅｉｎＢａｒ（ＥＢＶ）感染］。尸检证实死亡原因为急性排斥反应及感染造成的右侧支气管肺炎，存活７个月；另１例目前情况良好，已存活８个月，未发生感染。结论心脏移植围术期感染确有一定的发病特点，早期诊断和处理非常重要
3757.txt,肺减容术治疗重度肺气肿临床探讨,刘吉福,中华外科杂志; Chiese Journal of Surgery,1999,1,目的研究肺减容术对重度肺气肿的手术适应证和临床疗效。方法选择２０例重度肺气肿患者，经胸骨正中劈开切口或电视辅助胸腔镜途径，用直线切割缝合器或ＥｎｄｏＧＩＡ，切除因过度膨胀而破坏的、无功能肺组织。每侧肺切除其容量的２０％～３０％。结果术后呼吸困难明显减轻或消失；９５％患者呼吸困难指数从４～５级转为１～２级。肺功能１秒时间肺活量（ＦＥＶ１）增加４１４％，残气量（ＲＶ）和肺总量（ＴＬＣ）分别下降２７５％和２２７％。动脉血氧分压平均上升１２６ｍｍＨｇ。６分钟步行实验增加５５８％。上述指标术后与术前比均差异有极显著意义（Ｐ＜００１）。８例肺漏气时间延长（＞７天）。１例并发应激性消化道溃疡、出血。本组无围手术期死亡。结论肺减容术是治疗重度肺气肿的新技术和有效治疗方法。
3758.txt,肺移植1例,赵凤瑞|蒋耀光|葛炳生|范士志|郭永庆|陈建明,中华胸心血管外科杂志; CHINESE JOURNAL OF THORACIC AND CARDIOVAESCULAR SURGERY,1998,4,肺移植１例赵凤瑞蒋耀光葛炳生范士志郭永庆陈建明作者单位：１０００２９北京中日友好医院（赵凤瑞、葛炳生、郭永庆）；第三军医大学大坪医院胸外科（蒋耀光、范士志、陈建明）肺移植在国内开展时间不长，仅北京安贞医院报告１例长期生存。北京中日友好医院与第三军医大...
3759.txt,双肺移植治疗终末期原发性肺动脉高压,陈玉平|周其文|胡燕生|宋飞强|区颂|雷李平,中华胸心血管外科杂志; CHINESE JOURNAL OF THORACIC AND CARDIOVAESCULAR SURGERY,1998,6,双肺移植治疗原发性肺动脉高压１例。男病人，３０岁。多年来有气短等症状，晕厥４次，反复咯血４年，近期大咯血３次。肺动脉压２０．３／７．３（１３．７）ｋＰａ，全肺阻力３５４．９７８ｋＰａ·ｓ／Ｌ，有中至重度三尖瓣关闭不全。１９９８年１月２０日在体外循环（心脏不停跳）支持下手术。术毕肺动脉压基本正常，三尖瓣关闭不全及反流消失。术后给予三联免疫抑制剂。围手术期有明显的血液动力学紊乱，无明确的急性排斥发生，最主要的并发症是左主支气管吻合口、右上叶及中间干支气管狭窄，目前仍间断行球囊扩张治疗。病人已生存８个多月，状态稳定，在扩张狭窄的支气管后可出院外自由活动
3760.txt,体外循环应用于双肺移植1例,龚庆成|高泉鑫|贾再申|刘建云,中华胸心血管外科杂志; CHINESE JOURNAL OF THORACIC AND CARDIOVAESCULAR SURGERY,1998,6,病人男，３０岁。体重６２ｋｇ。身高１７２ｃｍ。术前诊断原发肺动脉高压，三尖瓣关闭不全，心功能ＩＩ级。１９９８年１月２０日在全身麻醉、常温、体外循环下行双肺移植术，现将体外循环方法报告如下：使用ＣＯＢＥ人工心肺机，Ｕｎｉｖｏｘ肝素化膜肺及表面肝素化体外...
3761.txt,肺移植1例,彭品贤|张本固|蔡广振|梁建辉|方丹青|林清文,中华胸心血管外科杂志; CHINESE JOURNAL OF THORACIC AND CARDIOVAESCULAR SURGERY,1999,1,１９９６年１２月，我们为１例重症右肺支气管扩张病人施行了右肺移植。病人女，５６岁。咳嗽、气促、反复大咯血４年。查体：活动后口唇轻度发绀。痰培养有嗜麦芽假单胞菌生长。Ｘ线胸片、ＣＴ检查示右肺支气管扩张及左肺支气管炎。核素肺通气灌注显像示右肺弥漫性通气功...
3762.txt,肺减容手术治疗慢性阻塞性肺气肿,李辉|姚松朝,中华医学杂志; NATIONAL MEDICAL JOURNAL OF CHINA,1998,10,慢性阻塞性肺病（ＣＯＰＤ）是一种常见的呼吸道疾病，据调查统计表明，美国约有１６００万ＣＯＰＤ患者，其死亡率居死亡原因的第四位［１］。既往的治疗方法主要是内科药物、吸氧等综合措施，但疗效不理想。肺移植手术为ＣＯＰＤ患者提供了一种有效的治疗方法，但供肺来...
3763.txt,一例肺移植排斥反应的监测与处理,郭永庆|赵风瑞|李乃斌|高炜|田燕雏|石彬|李福田|张海涛,中华医学杂志; NATIONAL MEDICAL JOURNAL OF CHINA,1999,1,我院同兰州军区总医院胸外科合作，于１９９６年１２月２５日对一例左侧毁损肺肺功能严重减低的患者行左全肺移植，存活４３天，现将手术后排斥反应的监测、处理介绍如下。一、临床资料患者，男性，５２岁。因间断咳嗽、咳脓痰、咯血，伴发热、喘憋６年，加重２年。近数月...
3764.txt,心肺复苏后脑死亡患者内皮素水平的变化,周荣斌|张树义|李春盛|李爱民|张家钰,中国急救医学; CHINESE JOURNAL OF CRITICAL CARE MEDICINE,1998,3,目的：为探讨血浆内皮素（ＥＴ）水平和心肺复苏后脑死亡的关系。方法：对１１例复苏成活的病人和１７例复苏后脑死亡的病人用放免的方法测定其血浆ＥＴ水平，进行对照研究。结果：脑死亡病人ＥＴ浓度随着自主循环的建立明显低于成活组，也明显低于复苏即刻的水平。结论：在心肺复苏过程中内皮细胞分泌ＥＴ功能的衰竭比ＥＴ分泌增高更是预后不良的指标，其与脑死亡之间存在着某种内在联系
3765.txt,Utstein模式(1):院外复苏资料报告一体化,何中乾,中国急救医学; CHINESE JOURNAL OF CRITICAL CARE MEDICINE,1999,1,复苏学涉及到急诊、麻醉、心脏、创伤等多个学科，但每个学科是独立的对复苏进行研究，研究结果与结论往往有分歧，难以比较，难以评价。于是１９９０年由欧洲麻醉学会（ＥＡＡ）等多家学术团体集会就复苏研究资料报告一体化问题进行研讨，达成共识，统一为“Ｕｔｓｔｅｉ...
3766.txt,院内复苏的Utstein模式——来自AHA，ERC，HSFC，ARC及RCSA的专业报告,何中乾|童建菁|蒋健,中国急救医学; CHINESE JOURNAL OF CRITICAL CARE MEDICINE,1999,5,过去发表的院内复苏资料是在缺乏统一命名与定义，相关疾病（指合并症）及发病时就地处理措施均不相同的情况下进行的，它妨碍医院间及院内相互比较，也难以评定新复苏技术的疗效。院内专题组参照院外Ｕｔｓｔｅｉｎ模式拟定了院内心搏骤停资料统计必需及需要内容，资料分...
3767.txt,同种原位心脏移植术(附1例报告),严志焜,浙江医学; Zhejiang Medical Journal,1998,2,为抢救1例终末期扩张型心肌病患者的生命，进一步提高我国心脏移植的水平，在实验研究与技术操练的基础上，进行了同种原位心脏移植术。术后患者心功能良好，恢复正常生活与工作。对手术指征、供心选择、操作要点、心肌保护中冠状静脉窦温血持续逆灌注的应用、三联免疫抑制疗法剂量的掌握及抗感染等问题进行了探讨。
3768.txt,原位心脏移植的麻醉体会,胡双飞|楼正|徐金龙,浙江医学; Zhejiang Medical Journal,1998,10,<正>1997年6月我院进行了1例同种原位心脏移植手术，术后患者心功能良好，已存活1年余，现将麻醉处理情况报道如下。 病例介绍 患者男，38岁，体重53kg。因心衰反复发作，3月前病情加重入院。诊断:扩张型心肌病(终末期)，心功能Ⅳ级。术前检查:X线胸片示心脏呈普大型，心胸比率0.73。心电图示完全性左束支传导阻滞，左室肥大。
3769.txt,肾移植术后巨细胞病毒肺部感染11例,张萍|陈江华|王逸民|吴建永,浙江医学; Zhejiang Medical Journal,1999,12,<正>随着外科技术和免疫抑制治疗的进展，肾移植患者生存率已显著提高，但感染仍是患莒-死亡的首位原因。巨细胞病毒(CMV)肺部感染是肾移植术后常见的严重感染之一，近来逐渐受到重视，其早期临床表现不典型，进展较快，容易发展为急性呼吸窘迫综合征(ARDS)。为提高对本病的认识，笔者回顾分析了11例肾移植术后CMV肺部感染患者资料，报道如下
3770.txt,手术治疗先心病死亡5例原因分析,张明基|杜文彬|毕玉荣|罗芳哲,中国煤炭工业医学杂志; Chinese Journal of Coal Industry Medicine,1999,6,我院自1988年8月～1997年12月，手术治疗先心病354例，术中术后死亡9例，为总结经验教训，就其中5例进行原因分析，现报告如下。1　临床资料例1，男，5岁，术前诊断室缺直径0.8～1.0cm，于1989年11月行手术治疗，术中阻断主动脉后，切开右房后仍有大量鲜红血液溢出，进一步检查发现左?..
3771.txt,双腔法原位心脏移植术后心脏功能和形态学观察,臧旺福|夏求明|姚志发|陈子道|祁家驹|蒋树林,现代外科,1999,1,目的:探讨双腔原位心脏移植术对移植后远期心脏形态和功能的影响。方法:1997年8月10日为一例终末期慢性克山病患者实施了双腔原位心脏移植。供心的上、下腔静脉分别与受体的上、下腔静脉吻合，左房的吻合同标准术式。手术吻合时间为61分钟，体外循环时间为182分钟。结果:主动脉开放后心脏自动复跳，生命体征平稳，心电图示单一房性P波。至今已存活1年余，生活质量良好，心功能Ⅰ级。经食道超声心动图示心房和心室大小正常，无房室瓣返流。结论:此方法在技术上是可行的，能够保留供心右心房解剖和功能的完整性，特别是能保持传导系统的完整性。
3772.txt,肝移植围麻醉期患者血流动力学和血电解质的变化及其调控,张裕霞|张秀生,中国危重病急救医学; CHINESE CRITICAL CARE MEDICINE,1999,5,目的：探讨体外静脉转流和持续泵注小剂量多巴胺在肝移植围麻醉期中维持血流动力学及电解质稳定的意义。方法：５例患者无肝期均采用体外静脉转流及持续泵注小剂量多巴胺。观察无肝期及新肝期患者的血流动力学及血电解质的变化。结果：体外静脉转流初期５分钟平均动脉压、中心静脉压、肺毛细血管楔压和心排血量均出现不同程度的下降；转流１０分钟后迅速恢复正常并维持稳定（Ｐ均＜０．０５）；新肝期５分钟由于供肝冲洗不完全导致一部分肝保护液进入体循环，出现一过性高血钾〔（４．１±０．４）ｍｍｏｌ／Ｌ〕。结论：无肝期应用体外静脉转流对稳定血流动力学有重要意义；而小剂量多巴胺除了支持心功能、稳定循环，还可增加肾血流，保护肾功能，并可预防开放循环后再灌注综合征的出现
